time,ticks,degrees
4.294787,7876,7876
4.299801,7174,7174
4.304817000000001,6505,6505
4.309832,5917,5917
4.314849000000001,5433,5433
4.319864,4984,4984
4.324877000000001,4511,4511
4.3298950000000005,4052,4052
4.334910000000001,3634,3634
4.3399350000000005,3275,3275
4.344950000000001,3009,3009
4.349963000000001,2799,2799
4.35498,2625,2625
4.3599950000000005,2445,2445
4.365008,2261,2261
4.370024000000001,2080,2080
4.375036000000001,1908,1908
4.380056000000001,1767,1767
4.385072,1663,1663
4.390085,1607,1607
4.395101,1587,1587
4.400115,1595,1595
4.405130000000001,1604,1604
4.410146,1617,1617
4.41516,1625,1625
4.420179,1634,1634
4.425194,1637,1637
4.430206,1635,1635
4.435223000000001,1637,1637
4.440239,1637,1637
4.445272,1634,1634
4.450286,1637,1637
4.455299,1638,1638
4.460316000000001,1636,1636
4.465333,1637,1637
4.470346,1636,1636
4.4753620000000005,1636,1636
4.480376000000001,1638,1638
4.485393,1635,1635
4.490411,1637,1637
4.495425,1638,1638
4.5004420000000005,1638,1638
4.505457000000001,1639,1639
4.510472,1633,1633
4.5154950000000005,1638,1638
4.520510000000001,1636,1636
4.525527,1631,1631
4.5305420000000005,1634,1634
4.5355550000000004,1636,1636
4.540573,1634,1634
4.5455890000000005,1635,1635
4.550618,1636,1636
4.555632,1636,1636
4.560645,1638,1638
4.5656620000000006,1637,1637
4.570678,1637,1637
4.575691,1638,1638
4.580706,1638,1638
4.58572,1637,1637
4.590738,1634,1634
4.5957550000000005,1636,1636
4.6007690000000006,1637,1637
4.605786,1639,1639
4.610799,1638,1638
4.615813,1637,1637
4.620832,1638,1638
4.625847,1635,1635
4.630865,1640,1640
4.635879,1635,1635
4.640892,1640,1640
4.645908,1638,1638
4.650924000000001,1639,1639
4.655948,1635,1635
4.6609620000000005,1640,1640
4.665975,1637,1637
4.670994,1635,1635
4.676010000000001,1634,1634
4.681024000000001,1638,1638
4.68604,1637,1637
4.691054,1638,1638
4.696073,1637,1637
4.701090000000001,1638,1638
4.706103000000001,1637,1637
4.711119,1640,1640
4.716133,1638,1638
4.721154,1635,1635
